timestamp,soil_texture,scenario,r,last_r,kp,ki,irrigation_strategy,irrigation_frequency,irrigation,last_irrigation,et0,opt_avg,obs_avg,daily_pluv
2021-07-11 07:00:00,silty,2021,0.26006297399719985,0.26006297399719985,-999,-999,GBRT,5,60,0,7.909412676835701,4.71830645976308,4.97836943376028,0.0
2021-07-12 07:00:00,silty,2021,-0.16660432947498516,-0.16660432947498516,-1,-1,GBRT,5,0,60,8.171899400888595,4.71830645976308,4.551702130288095,0.0
2021-07-13 07:00:00,silty,2021,-0.6336576574221227,-0.6336576574221227,-1,-1,GBRT,5,0,0,7.307248568315713,4.71830645976308,4.084648802340958,49.2
2021-07-14 07:00:00,silty,2021,-1.3707592506863457,-1.3707592506863457,-1,-1,GBRT,5,0,0,3.7200181370317593,4.71830645976308,3.3475472090767346,0.0
2021-07-15 07:00:00,silty,2021,-1.3083941573042566,-1.3083941573042566,-1,-1,GBRT,5,0,0,6.588938290136868,4.71830645976308,3.4099123024588236,0.0
2021-07-16 07:00:00,silty,2021,-1.1243095602186384,-1.1243095602186384,-999,-999,GBRT,5,0,0,4.2070949143533625,4.71830645976308,3.593996899544442,10.8
2021-07-17 07:00:00,silty,2021,-1.2474338640744556,-1.2474338640744556,-1,-1,GBRT,5,0,0,1.7206288405645938,4.71830645976308,3.4708725956886246,0.8
2021-07-18 07:00:00,silty,2021,-1.165187582410681,-1.165187582410681,-1,-1,GBRT,5,0,0,2.3398193330169916,4.71830645976308,3.553118877352399,0.0
2021-07-19 07:00:00,silty,2021,-0.9335186689439523,-0.9335186689439523,-1,-1,GBRT,5,0,0,5.542148180411579,4.71830645976308,3.784787790819128,0.0
2021-07-20 07:00:00,silty,2021,-0.6716777663009234,-0.6716777663009234,-1,-1,GBRT,5,0,0,6.336708517861463,4.71830645976308,4.046628693462157,0.0
2021-07-21 07:00:00,silty,2021,-0.3469572482095286,-0.3469572482095286,-999,-999,GBRT,5,0,0,7.723088615724408,4.71830645976308,4.371349211553552,0.0
2021-07-22 07:00:00,silty,2021,-0.09213752586334413,-0.09213752586334413,-1,-1,GBRT,5,0,0,6.384988487195638,4.71830645976308,4.626168933899736,0.0
2021-07-23 07:00:00,silty,2021,0.12434747080738827,0.12434747080738827,-1,-1,GBRT,5,0,0,6.724001721462045,4.71830645976308,4.842653930570468,0.0
2021-07-24 07:00:00,silty,2021,0.2960144411657192,0.2960144411657192,-1,-1,GBRT,5,0,0,6.639604206034317,4.71830645976308,5.0143209009288,0.0
2021-07-25 07:00:00,silty,2021,0.428744716786551,0.428744716786551,-1,-1,GBRT,5,0,0,6.068344799075018,4.71830645976308,5.147051176549631,0.0
2021-07-26 07:00:00,silty,2021,0.5028156825345131,0.5028156825345131,-999,-999,GBRT,5,53.505123424551115,0,3.7441148307248353,4.71830645976308,5.2211221422975935,0.0
2021-07-27 07:00:00,silty,2021,-0.1301615252527732,-0.1301615252527732,-1,-1,GBRT,5,0,53.505123424551115,5.25782491390273,4.71830645976308,4.588144934510307,1.0
2021-07-28 07:00:00,silty,2021,-0.6015075205679502,-0.6015075205679502,-1,-1,GBRT,5,0,0,4.067188753317478,4.71830645976308,4.11679893919513,0.0
2021-07-29 07:00:00,silty,2021,-0.5474842414502317,-0.5474842414502317,-1,-1,GBRT,5,0,0,5.501441403272102,4.71830645976308,4.170822218312849,0.0
2021-07-30 07:00:00,silty,2021,-0.26286316995751235,-0.26286316995751235,-1,-1,GBRT,5,0,0,7.363960029273559,4.71830645976308,4.455443289805568,0.0
2021-07-31 07:00:00,silty,2021,0.040480510673299004,0.040480510673299004,-999,-999,GBRT,5,47.39620050559759,0,8.127164249908118,4.71830645976308,4.758786970436379,0.0
2021-08-01 07:00:00,silty,2021,-0.38862382126820444,-0.38862382126820444,-1,-1,GBRT,5,0,47.39620050559759,7.011084171391055,4.71830645976308,4.329682638494876,9.0
2021-08-02 07:00:00,silty,2021,-0.742156498404423,-0.742156498404423,-1,-1,GBRT,5,0,0,7.304828236834061,4.71830645976308,3.976149961358657,0.0
2021-08-03 07:00:00,silty,2021,-0.6136034473463856,-0.6136034473463856,-1,-1,GBRT,5,0,0,7.320018177389831,4.71830645976308,4.104703012416695,0.0
2021-08-04 07:00:00,silty,2021,-0.30203795503892994,-0.30203795503892994,-1,-1,GBRT,5,0,0,8.239496207860649,4.71830645976308,4.41626850472415,0.0
2021-08-05 07:00:00,silty,2021,-0.1380054122286439,-0.1380054122286439,-999,-999,GBRT,5,56.00873634399875,0,4.198759507591638,4.71830645976308,4.580301047534436,0.0
2021-08-06 07:00:00,silty,2021,-0.47168276276348353,-0.47168276276348353,-1,-1,GBRT,5,0,56.00873634399875,8.25634687060054,4.71830645976308,4.246623696999596,0.0
2021-08-07 07:00:00,silty,2021,-0.8022843191351273,-0.8022843191351273,-1,-1,GBRT,5,0,0,7.823891414052509,4.71830645976308,3.9160221406279527,0.0
2021-08-08 07:00:00,silty,2021,-0.7509482335093922,-0.7509482335093922,-1,-1,GBRT,5,0,0,6.8058425683475985,4.71830645976308,3.967358226253688,0.0
2021-08-09 07:00:00,silty,2021,-0.4299920115496079,-0.4299920115496079,-1,-1,GBRT,5,0,0,8.235329351972808,4.71830645976308,4.288314448213472,0.0
